sub_id,session,run,red_idx,green_idx,value
MET004,1,1,8,9,0.83440189233542783
MET004,1,1,9,0,1.1077856279260254
MET004,1,1,9,1,1.0870403885915678
MET004,1,1,9,2,0.98892181951544744
MET004,1,1,9,3,1.0715561710255517
MET004,1,1,9,4,0.95671735995303242
MET004,1,1,9,5,0.8563656194589756
MET004,1,1,9,6,0.7354434623226227
MET004,1,1,9,7,0.85791819761698462
MET004,1,1,9,8,0.95628548809437519
MET004,1,1,9,9,0.94980236068872903
MET004,1,2,0,0,1.7719263358796249
MET004,1,2,0,1,1.8419846014035293
MET004,1,2,0,2,1.7068786793246755
MET004,1,2,0,3,1.4107324219730533
MET004,1,2,0,4,1.33426154175119
MET004,1,2,0,5,1.2960263109366066
MET004,1,2,0,6,1.1922726328054902
MET004,1,2,0,7,1.2853764720595602
MET004,1,2,0,8,1.3442856893394717
MET004,1,2,0,9,1.2542693522025337
MET004,1,2,1,0,1.828263208666606
MET004,1,2,1,1,1.7135178981036998
MET004,1,2,1,2,1.3830526265505183
MET004,1,2,1,3,1.3777053782638491
MET004,1,2,1,4,1.4495567858458485
MET004,1,2,1,5,1.3331076161833575
MET004,1,2,1,6,1.3957555620989746
MET004,1,2,1,7,1.2866809428967103
MET004,1,2,1,8,1.3297898288161327
MET004,1,2,1,9,1.2485104887171661
MET004,1,2,2,0,1.6259498705194582
MET004,1,2,2,1,1.5534026320399077
MET004,1,2,2,2,1.2622299594748665
MET004,1,2,2,3,1.1802515772903337
MET004,1,2,2,4,0.94503464340304677
MET004,1,2,2,5,1.024551311192166
MET004,1,2,2,6,1.1689194596964907
MET004,1,2,2,7,1.264815699990939
MET004,1,2,2,8,1.2340314213073931
MET004,1,2,2,9,1.5819577875309798
MET004,1,2,3,0,1.7196745571420715
MET004,1,2,3,1,1.5701735508379742
MET004,1,2,3,2,1.2935255833991921
MET004,1,2,3,3,1.2060318204180644
MET004,1,2,3,4,1.1112144105041712
MET004,1,2,3,5,0.75004954740129193
MET004,1,2,3,6,0.81775877165822786
MET004,1,2,3,7,0.92486598070969683
MET004,1,2,3,8,1.2773048004090899
MET004,1,2,3,9,1.6410821026559248
MET004,1,2,4,0,1.6675892269346162
MET004,1,2,4,1,1.6668300837447667
MET004,1,2,4,2,1.3694953516487158
MET004,1,2,4,3,1.2444711519080378
MET004,1,2,4,4,1.1549405868845088
MET004,1,2,4,5,0.73475264564116349
MET004,1,2,4,6,0.68027048897254361
MET004,1,2,4,7,1.2581095761045855
MET004,1,2,4,8,1.0784049438668248
MET004,1,2,4,9,1.422257417727844
MET004,1,2,5,0,1.8573199235826008
MET004,1,2,5,1,1.7442875398579518
MET004,1,2,5,2,1.6493404181265054
MET004,1,2,5,3,1.2216254684975196
MET004,1,2,5,4,0.79860954051423272
MET004,1,2,5,5,1.0545137204562565
MET004,1,2,5,6,0.95813667032090644
MET004,1,2,5,7,0.96255224220195801
MET004,1,2,5,8,1.1432635697904592
MET004,1,2,5,9,1.3716074821871769
MET004,1,2,6,0,1.7730484242877722
MET004,1,2,6,1,1.6911736554468266
MET004,1,2,6,2,1.6010608699420306
MET004,1,2,6,3,1.2161786612498999
MET004,1,2,6,4,0.89298737181044696
MET004,1,2,6,5,0.99580600125587837
MET004,1,2,6,6,1.0168987328303549
MET004,1,2,6,7,0.98525698827584962
MET004,1,2,6,8,1.0468382824186626
MET004,1,2,6,9,1.0223834253750359
MET004,1,2,7,0,1.9294813925738536
MET004,1,2,7,1,1.5569314934250644
MET004,1,2,7,2,1.3964384570220962
MET004,1,2,7,3,1.3044447467762366
MET004,1,2,7,4,1.0009561301950418
MET004,1,2,7,5,1.2347364323443566
MET004,1,2,7,6,1.1645674194901758
MET004,1,2,7,7,1.0958649037564543
MET004,1,2,7,8,1.0362736821675196
MET004,1,2,7,9,1.0521888356865969
MET004,1,2,8,0,1.5536937329444831
MET004,1,2,8,1,1.4415585858903708
MET004,1,2,8,2,1.5474725942293199
MET004,1,2,8,3,1.016149622886388
MET004,1,2,8,4,0.99595657005308436
MET004,1,2,8,5,0.99896272484634641
MET004,1,2,8,6,0.94693678815151838
MET004,1,2,8,7,1.2171073261390766
MET004,1,2,8,8,1.1320751619843341
MET004,1,2,8,9,1.1344511141404685
MET004,1,2,9,0,1.4061847288672231
MET004,1,2,9,1,1.4100327394431169
MET004,1,2,9,2,1.2403466362634306
MET004,1,2,9,3,1.5296483513705144
MET004,1,2,9,4,0.96276795621056765
MET004,1,2,9,5,0.99524865027674203
MET004,1,2,9,6,0.98427176838777597
MET004,1,2,9,7,1.0933122533689974
MET004,1,2,9,8,1.1503532348893055
MET004,1,2,9,9,1.1840371231501348
MET004,1,3,0,0,1.6911189633120425
MET004,1,3,0,1,1.8002415166750001
MET004,1,3,0,2,1.6831710983905133
MET004,1,3,0,3,1.4560814782631415
MET004,1,3,0,4,1.3939857134796041
MET004,1,3,0,5,1.5136393885361594
MET004,1,3,0,6,1.1543990548149621
MET004,1,3,0,7,1.1464350771102203
MET004,1,3,0,8,1.1298285252284159
MET004,1,3,0,9,1.2619864927332405
MET004,1,3,1,0,1.7801768917062242
MET004,1,3,1,1,1.5686421287479404
MET004,1,3,1,2,1.3558258911193055
MET004,1,3,1,3,1.2820821067127235
MET004,1,3,1,4,1.4876733635483541
MET004,1,3,1,5,1.4256468955378918
MET004,1,3,1,6,1.5174234777754629
MET004,1,3,1,7,1.0812048781714201
MET004,1,3,1,8,1.3151453466236485
MET004,1,3,1,9,1.3456395381172186
MET004,1,3,2,0,1.5810703911664188
MET004,1,3,2,1,1.5043554419544185
MET004,1,3,2,2,1.1409424159148551
MET004,1,3,2,3,1.4532229708176896
MET004,1,3,2,4,1.1085271756371622
MET004,1,3,2,5,1.1647652747375847
MET004,1,3,2,6,1.156538751715205
MET004,1,3,2,7,1.3633002308248336
MET004,1,3,2,8,1.2373725921920362
MET004,1,3,2,9,1.4243398169794903
MET004,1,3,3,0,1.6963227892404416
MET004,1,3,3,1,1.5449834212195444
MET004,1,3,3,2,1.297072656546848
MET004,1,3,3,3,1.1879067581122851
MET004,1,3,3,4,1.0532698184230636
MET004,1,3,3,5,0.924320898283435
MET004,1,3,3,6,0.88913809899770679
MET004,1,3,3,7,0.93603572733265239
MET004,1,3,3,8,1.1768203866291642
MET004,1,3,3,9,1.3085761611360152
MET004,1,3,4,0,1.7614238246170069
MET004,1,3,4,1,1.7976735687592169
MET004,1,3,4,2,1.4635930516894531
MET004,1,3,4,3,1.2736372032410019
MET004,1,3,4,4,1.0674407985428591
MET004,1,3,4,5,0.67762743269331982
MET004,1,3,4,6,0.82385992181088441
MET004,1,3,4,7,0.97455163736577699
MET004,1,3,4,8,1.3291635348928772
MET004,1,3,4,9,1.6117622190045755
MET004,1,3,5,0,1.9142580901172497
MET004,1,3,5,1,1.7281500499792983
MET004,1,3,5,2,1.7859908105861031
MET004,1,3,5,3,1.4016963698326048
MET004,1,3,5,4,1.0383901882952018
MET004,1,3,5,5,0.77988989999024771
MET004,1,3,5,6,0.98030621653596739
MET004,1,3,5,7,1.2965849190059311
MET004,1,3,5,8,1.1347153576669844
MET004,1,3,5,9,1.2935422335802989
MET004,1,3,6,0,1.7902300248240297
MET004,1,3,6,1,1.875687256887796
MET004,1,3,6,2,1.6153081679049519
MET004,1,3,6,3,0.99391163840106878
MET004,1,3,6,4,1.2579612020392354
MET004,1,3,6,5,1.0177908039887908
MET004,1,3,6,6,0.91997073841626542
MET004,1,3,6,7,1.1391605372550633
MET004,1,3,6,8,1.2285030061100806
MET004,1,3,6,9,1.2195613540641763
MET004,1,3,7,0,1.7648502034853792
MET004,1,3,7,1,1.6948793573358441
MET004,1,3,7,2,1.3184815863073502
MET004,1,3,7,3,1.4219234786639914
MET004,1,3,7,4,0.91557964558165161
MET004,1,3,7,5,0.96065461135151919
MET004,1,3,7,6,1.1018890711571068
MET004,1,3,7,7,0.94275708452135965
MET004,1,3,7,8,0.9013757939220578
MET004,1,3,7,9,0.98417027917667765
MET004,1,3,8,0,1.6197067609942826
MET004,1,3,8,1,1.3423724970892283
MET004,1,3,8,2,1.5164983392213394
MET004,1,3,8,3,1.2648604827051759
MET004,1,3,8,4,1.2387937662777533
MET004,1,3,8,5,1.0661809656750838
MET004,1,3,8,6,1.0745942674998292
MET004,1,3,8,7,1.1458163590331838
MET004,1,3,8,8,1.1517164885888804
MET004,1,3,8,9,0.99382679448715205
MET004,1,3,9,0,1.5215401996748978
MET004,1,3,9,1,1.5702053844308277
MET004,1,3,9,2,1.4934755814773282
MET004,1,3,9,3,1.3750014485260269
MET004,1,3,9,4,1.0789854997712638
MET004,1,3,9,5,0.92464325582039519
MET004,1,3,9,6,1.072068233845012
MET004,1,3,9,7,1.1585467343451712
MET004,1,3,9,8,1.1782640218655749
MET004,1,3,9,9,1.0405423088070842
MET004,1,4,0,0,1.8921189679146315
MET004,1,4,0,1,1.4917216637883211
MET004,1,4,0,2,1.7309380185506491
MET004,1,4,0,3,1.3563282355360882
MET004,1,4,0,4,1.3550168808169649
MET004,1,4,0,5,1.5504277194426024
MET004,1,4,0,6,1.2738167280119044
MET004,1,4,0,7,1.2859330759532437
MET004,1,4,0,8,1.1568397358546132
MET004,1,4,0,9,1.2462593550730932
MET004,1,4,1,0,1.7638649720611568
MET004,1,4,1,1,1.7491395766187536
MET004,1,4,1,2,1.4178542642521843
MET004,1,4,1,3,1.4997825642647142
MET004,1,4,1,4,1.5814163531132177
MET004,1,4,1,5,1.1536166664897272
MET004,1,4,1,6,1.5504147333283369
MET004,1,4,1,7,1.3996179625039011
MET004,1,4,1,8,1.4268301290152452
MET004,1,4,1,9,1.2324644384763703
MET004,1,4,2,0,1.6023472077608467
MET004,1,4,2,1,1.6994450105424519
MET004,1,4,2,2,1.1404014669182232
MET004,1,4,2,3,1.2956358675706054
MET004,1,4,2,4,1.0926880183223835
MET004,1,4,2,5,1.1001668343648554
MET004,1,4,2,6,1.2185548560162769
MET004,1,4,2,7,1.3702217114900372
MET004,1,4,2,8,1.2147706826945357
MET004,1,4,2,9,1.2200132351689117
MET004,1,4,3,0,1.8748793122023208
MET004,1,4,3,1,1.5027810505584629
MET004,1,4,3,2,1.4124000122904323
MET004,1,4,3,3,1.1993732023365349
MET004,1,4,3,4,1.1081984774203617
MET004,1,4,3,5,0.86892791149024429
MET004,1,4,3,6,0.90634753532138479
MET004,1,4,3,7,0.96864290450446044
MET004,1,4,3,8,1.4350738651645136
MET004,1,4,3,9,1.5277591984391286
MET004,1,4,4,0,1.8266054453183951
MET004,1,4,4,1,1.7755939425923843
MET004,1,4,4,2,1.5049918526813351
MET004,1,4,4,3,1.4047510245641184
MET004,1,4,4,4,1.0095751033828164
MET004,1,4,4,5,0.7128043770389445
MET004,1,4,4,6,0.96152214417465676
MET004,1,4,4,7,0.88401021810529734
MET004,1,4,4,8,1.3386816924218601
MET004,1,4,4,9,1.2903320855632912
MET004,1,4,5,0,1.8505995400645945
MET004,1,4,5,1,1.8335044397376199
MET004,1,4,5,2,1.6030048577483138
MET004,1,4,5,3,1.5190164899826106
MET004,1,4,5,4,1.0118783906829023
MET004,1,4,5,5,0.95027449355030735
MET004,1,4,5,6,0.97061823170720596
MET004,1,4,5,7,1.0080168098846314
MET004,1,4,5,8,1.2321311783150664
MET004,1,4,5,9,1.4103521211254679
MET004,1,4,6,0,1.8105319697364668
MET004,1,4,6,1,1.79261760590793
MET004,1,4,6,2,1.6406481623167433
MET004,1,4,6,3,1.0845329435277302
MET004,1,4,6,4,1.1305829469323037
MET004,1,4,6,5,1.1132392613835651
MET004,1,4,6,6,1.0255050810339379
MET004,1,4,6,7,1.1209748068850769
MET004,1,4,6,8,0.86916638022568982
MET004,1,4,6,9,1.2039565229287124
MET004,1,4,7,0,1.8368268064158251
MET004,1,4,7,1,1.6970180175892209
MET004,1,4,7,2,1.3863478494747077
MET004,1,4,7,3,1.4514110885978293
MET004,1,4,7,4,0.86730130722798393
MET004,1,4,7,5,1.1518362817585734
MET004,1,4,7,6,1.3110426543466598
MET004,1,4,7,7,1.1515796281761772
MET004,1,4,7,8,1.2787191279246699
MET004,1,4,7,9,1.170396823121773
MET004,1,4,8,0,1.5035370371348784
MET004,1,4,8,1,1.3055243913421557
MET004,1,4,8,2,1.474995352617652
MET004,1,4,8,3,1.2258633774287051
MET004,1,4,8,4,1.2526987992712089
MET004,1,4,8,5,1.0668484097489948
MET004,1,4,8,6,1.0234745114163148
MET004,1,4,8,7,1.1731718041973704
MET004,1,4,8,8,1.4179627255506997
MET004,1,4,8,9,1.1738726746422683
MET004,1,4,9,0,1.4994069860531167
MET004,1,4,9,1,1.5683231836844524
MET004,1,4,9,2,1.2379678167793309
MET004,1,4,9,3,1.2906962038121057
MET004,1,4,9,4,1.0596879505431964
MET004,1,4,9,5,1.1884579511005411
MET004,1,4,9,6,1.0217119228979004
MET004,1,4,9,7,1.2585177190707979
MET004,1,4,9,8,1.2688859719346466
MET004,1,4,9,9,1.3639940698748989
MET004,2,1,0,0,1.6623684258354501
MET004,2,1,0,1,1.7184811152434118
MET004,2,1,0,2,1.6016059194150931
MET004,2,1,0,3,1.5200575009272557
MET004,2,1,0,4,1.3406399524604089
MET004,2,1,0,5,1.2775688852200788
MET004,2,1,0,6,1.2396658542823342
MET004,2,1,0,7,1.0931382308268656
MET004,2,1,0,8,1.2938063807437643
MET004,2,1,0,9,1.5000687264968346
MET004,2,1,1,0,1.5350139453862104
MET004,2,1,1,1,1.5543692026467977
MET004,2,1,1,2,1.5758034129579197
MET004,2,1,1,3,1.3411188223144983
MET004,2,1,1,4,1.2854724171307881
MET004,2,1,1,5,1.4543936226423133
MET004,2,1,1,6,1.3228398001202939
MET004,2,1,1,7,1.2739135901846927
MET004,2,1,1,8,1.4364310318082676
MET004,2,1,1,9,1.3422696599313075
MET004,2,1,2,0,1.7781279596534667
MET004,2,1,2,1,1.6163399750205936
MET004,2,1,2,2,1.204123991735399
MET004,2,1,2,3,1.1319563611428962
MET004,2,1,2,4,1.1275463810821458
MET004,2,1,2,5,1.2052126333328852
MET004,2,1,2,6,1.0456744179355195
MET004,2,1,2,7,1.3267881692646148
MET004,2,1,2,8,1.3409793283184124
MET004,2,1,2,9,1.3697261272390882
MET004,2,1,3,0,1.8677756266043719
MET004,2,1,3,1,1.8096482663345519
MET004,2,1,3,2,1.4769773144788341
MET004,2,1,3,3,1.1223746776338603
MET004,2,1,3,4,0.66032064046374928
MET004,2,1,3,5,0.84886547068782225
MET004,2,1,3,6,0.94094042255980559
MET004,2,1,3,7,1.0076920654937029
MET004,2,1,3,8,1.2658545329936737
MET004,2,1,3,9,1.5616110935669796
MET004,2,1,4,0,1.9208615505989199
MET004,2,1,4,1,1.8822945010158181
MET004,2,1,4,2,1.7351060408454426
MET004,2,1,4,3,1.3547237099391949
MET004,2,1,4,4,1.0912927946310005
MET004,2,1,4,5,0.79649690616949687
MET004,2,1,4,6,0.8736153607362217
MET004,2,1,4,7,1.1351566254548913
MET004,2,1,4,8,1.323902036965845
MET004,2,1,4,9,1.3450392962877116
MET004,2,1,5,0,1.8638373530136048
MET004,2,1,5,1,1.8474354208607515
MET004,2,1,5,2,1.7491647919499442
MET004,2,1,5,3,1.5554130181822063
MET004,2,1,5,4,0.89831768668525691
MET004,2,1,5,5,0.86171381505585598
MET004,2,1,5,6,1.0461323083738787
MET004,2,1,5,7,1.0592456223938174
MET004,2,1,5,8,0.92041308133786603
MET004,2,1,5,9,1.2184013490963082
MET004,2,1,6,0,1.8123990059977899
MET004,2,1,6,1,1.6913303230102068
MET004,2,1,6,2,1.7179710004912885
MET004,2,1,6,3,1.2155757906487938
MET004,2,1,6,4,1.1573967840198711
MET004,2,1,6,5,0.71587332837431872
MET004,2,1,6,6,1.0968286229016468
MET004,2,1,6,7,1.1222709282044716
MET004,2,1,6,8,0.89908404376767748
MET004,2,1,6,9,1.1526623858800109
MET004,2,1,7,0,1.7856268959042831
MET004,2,1,7,1,1.7269063719771112
MET004,2,1,7,2,1.4739649342748296
MET004,2,1,7,3,1.482180487280788
MET004,2,1,7,4,1.0085527425135312
MET004,2,1,7,5,1.0547561024597234
MET004,2,1,7,6,1.0593518606719148
MET004,2,1,7,7,1.2958862339278052
MET004,2,1,7,8,1.1074408213865268
MET004,2,1,7,9,0.86419754018830719
MET004,2,1,8,0,1.7507224272188666
MET004,2,1,8,1,1.5431823800040152
MET004,2,1,8,2,1.3485565966342958
MET004,2,1,8,3,1.1229416685322631
MET004,2,1,8,4,1.149743540939413
MET004,2,1,8,5,0.99358128238327503
MET004,2,1,8,6,1.1837995485292709
MET004,2,1,8,7,1.1136266332916152
MET004,2,1,8,8,1.2594584301739995
MET004,2,1,8,9,1.1343675680109384
MET004,2,1,9,0,1.5238034577258046
MET004,2,1,9,1,1.5283428687178804
MET004,2,1,9,2,1.4343517102455119
MET004,2,1,9,3,1.2774541585909505
MET004,2,1,9,4,1.3547127271261044
MET004,2,1,9,5,0.89629930517759837
MET004,2,1,9,6,1.2928032434773775
MET004,2,1,9,7,0.95793982081142504
MET004,2,1,9,8,1.0972554159894077
MET004,2,1,9,9,1.224925928322528
MET004,2,2,0,0,1.472856383941874
MET004,2,2,0,1,1.5371841007842006
MET004,2,2,0,2,1.3793418983148562
MET004,2,2,0,3,1.4407154338515744
MET004,2,2,0,4,1.2835991043362149
MET004,2,2,0,5,1.1269224560901827
MET004,2,2,0,6,1.173780171050677
MET004,2,2,0,7,1.1692408226540081
MET004,2,2,0,8,1.2935018935571314
MET004,2,2,0,9,1.419233234637427
MET004,2,2,1,0,1.6790700467684914
MET004,2,2,1,1,1.6433575312292072
MET004,2,2,1,2,1.4012177123321796
MET004,2,2,1,3,1.2773926819734096
MET004,2,2,1,4,1.4298282408662639
MET004,2,2,1,5,1.3116911199938186
MET004,2,2,1,6,1.1132479289134889
MET004,2,2,1,7,1.3953564756893748
MET004,2,2,1,8,1.3925976950771477
MET004,2,2,1,9,1.4877958636304334
MET004,2,2,2,0,1.6574563096098596
MET004,2,2,2,1,1.5326177916835959
MET004,2,2,2,2,1.2054316741508879
MET004,2,2,2,3,1.1639015385050933
MET004,2,2,2,4,0.95053988517074761
MET004,2,2,2,5,1.0923385580163121
MET004,2,2,2,6,1.0923812584616619
MET004,2,2,2,7,1.4377686206032201
MET004,2,2,2,8,1.4469700636568854
MET004,2,2,2,9,1.385058214189212
MET004,2,2,3,0,1.8603975193437079
MET004,2,2,3,1,1.7542072952552898
MET004,2,2,3,2,1.519224689441387
MET004,2,2,3,3,1.1967088646507342
MET004,2,2,3,4,0.9156966908293086
MET004,2,2,3,5,0.74533064071644162
MET004,2,2,3,6,0.7632218230784763
MET004,2,2,3,7,1.1918321803938614
MET004,2,2,3,8,1.2591699264110183
MET004,2,2,3,9,1.3118973063081221
MET004,2,2,4,0,1.8961408984516848
MET004,2,2,4,1,1.8465341839886
MET004,2,2,4,2,1.7578989689346145
MET004,2,2,4,3,1.18771335009765
MET004,2,2,4,4,0.8675434565809591
MET004,2,2,4,5,0.90227009690247439
MET004,2,2,4,6,0.88950951002834566
MET004,2,2,4,7,0.99986615437888315
MET004,2,2,4,8,1.5085765110627063
MET004,2,2,4,9,1.3486336801446748
MET004,2,2,5,0,1.8796164387104728
MET004,2,2,5,1,1.7900845877754341
MET004,2,2,5,2,1.6382293428100938
MET004,2,2,5,3,1.2968345775264845
MET004,2,2,5,4,1.228207686954133
MET004,2,2,5,5,1.1996364521957423
MET004,2,2,5,6,1.0035263573724271
MET004,2,2,5,7,0.82943523769810701
MET004,2,2,5,8,0.86824646453047782
MET004,2,2,5,9,1.1497837763317134
MET004,2,2,6,0,1.8454932615641264
MET004,2,2,6,1,1.8061064835746885
MET004,2,2,6,2,1.5368779153205541
MET004,2,2,6,3,1.3430139182280112
MET004,2,2,6,4,1.0598019071696081
MET004,2,2,6,5,0.6859019452534123
MET004,2,2,6,6,1.1340666075258934
MET004,2,2,6,7,0.92869454699067999
MET004,2,2,6,8,0.99269032976887961
MET004,2,2,6,9,0.84032052911117916
MET004,2,2,7,0,1.7727123335078308
MET004,2,2,7,1,1.7662362171476311
MET004,2,2,7,2,1.2507256416314156
MET004,2,2,7,3,1.0373345041082402
MET004,2,2,7,4,1.0181031013004351
MET004,2,2,7,5,0.92485508023188756
MET004,2,2,7,6,1.0446517351387357
MET004,2,2,7,7,1.0146404681608134
MET004,2,2,7,8,0.87575641914562052
MET004,2,2,7,9,1.1306947942898722
MET004,2,2,8,0,1.6806617888759507
MET004,2,2,8,1,1.6974422333920165
MET004,2,2,8,2,1.5089874806976054
MET004,2,2,8,3,1.0412302891596674
MET004,2,2,8,4,1.0826836019855004
MET004,2,2,8,5,0.86150663870480937
MET004,2,2,8,6,0.79336511880132887
MET004,2,2,8,7,1.261543807967626
MET004,2,2,8,8,1.2309046068775182
MET004,2,2,8,9,1.1743794484453076
MET004,2,2,9,0,1.6143949043930412
MET004,2,2,9,1,1.349519286824346
MET004,2,2,9,2,1.4406702640364577
MET004,2,2,9,3,1.2426116857075862
MET004,2,2,9,4,0.76477399115179689
MET004,2,2,9,5,1.0204887300522996
MET004,2,2,9,6,1.0998537699669659
MET004,2,2,9,7,0.92399287385839601
MET004,2,2,9,8,1.2466056616124612
MET004,2,2,9,9,1.1555508456202712
MET004,2,3,0,0,1.5670129399189348
MET004,2,3,0,1,1.6479940708621983
MET004,2,3,0,2,1.4581039117421584
MET004,2,3,0,3,1.4337027050736482
MET004,2,3,0,4,1.1598461223541785
MET004,2,3,0,5,1.2719864245581451
MET004,2,3,0,6,1.3884361716405331
MET004,2,3,0,7,1.1774903722303265
MET004,2,3,0,8,1.134761395483181
MET004,2,3,0,9,1.3294451564361902
MET004,2,3,1,0,1.6554176782035843
MET004,2,3,1,1,1.7841608376192726
MET004,2,3,1,2,1.575888744454176
MET004,2,3,1,3,1.2817854543876177
MET004,2,3,1,4,1.3724194482433769
MET004,2,3,1,5,1.1576902363271966
MET004,2,3,1,6,1.2530174289376284
MET004,2,3,1,7,1.2638547884120466
MET004,2,3,1,8,1.3453616232038397
MET004,2,3,1,9,1.3723777508684081
MET004,2,3,2,0,1.819974813595584
MET004,2,3,2,1,1.6781330121779916
MET004,2,3,2,2,1.3075725249290926
MET004,2,3,2,3,1.1493977318755757
MET004,2,3,2,4,1.0128509228867242
MET004,2,3,2,5,1.3110854760169104
MET004,2,3,2,6,1.1306147100375934
MET004,2,3,2,7,1.0181410332255092
MET004,2,3,2,8,1.295381184091857
MET004,2,3,2,9,1.3825259148998073
MET004,2,3,3,0,1.8858659038903705
MET004,2,3,3,1,1.6491419252755086
MET004,2,3,3,2,1.4870107987141488
MET004,2,3,3,3,1.0511384832490325
MET004,2,3,3,4,0.83377492483063009
MET004,2,3,3,5,0.80614905685759319
MET004,2,3,3,6,1.042437294071602
MET004,2,3,3,7,1.0340835112411122
MET004,2,3,3,8,1.0875229928416359
MET004,2,3,3,9,1.6531051526160143
MET004,2,3,4,0,1.9145424908335904
MET004,2,3,4,1,1.873616539711539
MET004,2,3,4,2,1.5590787424797257
MET004,2,3,4,3,1.450151281479531
MET004,2,3,4,4,1.0195020281800731
MET004,2,3,4,5,0.88730798898925989
MET004,2,3,4,6,0.84703042684140217
MET004,2,3,4,7,0.74498254128413521
MET004,2,3,4,8,1.3428500170135631
MET004,2,3,4,9,1.5290168281245562
MET004,2,3,5,0,1.9349911594432361
MET004,2,3,5,1,1.9111612432436271
MET004,2,3,5,2,1.2691640846924632
MET004,2,3,5,3,1.5187936563105373
MET004,2,3,5,4,0.99529794934218363
MET004,2,3,5,5,0.67457771633564756
MET004,2,3,5,6,1.2989055665244551
MET004,2,3,5,7,0.80828724404551811
MET004,2,3,5,8,1.1346659036098281
MET004,2,3,5,9,1.3172689090975886
MET004,2,3,6,0,1.7515914450889207
MET004,2,3,6,1,1.7373900914705347
MET004,2,3,6,2,1.7561019949512069
MET004,2,3,6,3,1.3176154367226636
MET004,2,3,6,4,0.91995152061330476
MET004,2,3,6,5,0.79040720295892553
MET004,2,3,6,6,1.1395958406100184
MET004,2,3,6,7,1.1582963760559295
MET004,2,3,6,8,1.1733720566836201
MET004,2,3,6,9,1.1299084795604135
MET004,2,3,7,0,1.7824780409811314
MET004,2,3,7,1,1.7928975076010782
MET004,2,3,7,2,1.4294673677210532
MET004,2,3,7,3,1.1269134657271258
MET004,2,3,7,4,0.98714803304483678
MET004,2,3,7,5,1.0141740715904748
MET004,2,3,7,6,1.1975151920264628
MET004,2,3,7,7,1.0792002406482311
MET004,2,3,7,8,1.0040361572314884
MET004,2,3,7,9,0.94913356515100722
MET004,2,3,8,0,1.7635877711438868
MET004,2,3,8,1,1.5935387620316166
MET004,2,3,8,2,1.4071952270956063
MET004,2,3,8,3,1.0670675457323373
MET004,2,3,8,4,1.0633471449624179
MET004,2,3,8,5,0.85340167710214343
MET004,2,3,8,6,1.2796914716886312
MET004,2,3,8,7,1.2144628690593988
MET004,2,3,8,8,1.1920736299890848
MET004,2,3,8,9,1.1514062595678494
MET004,2,3,9,0,1.6262547773665219
MET004,2,3,9,1,1.4495633452758421
MET004,2,3,9,2,1.4808081348088631
MET004,2,3,9,3,1.2380052865812987
MET004,2,3,9,4,1.2121190961196091
MET004,2,3,9,5,0.86096197411113429
MET004,2,3,9,6,1.1449850919721547
MET004,2,3,9,7,1.3017599552689754
MET004,2,3,9,8,1.4111191695535383
MET004,2,3,9,9,1.3125708699340974
MET004,2,4,0,0,1.5959290584894847
MET004,2,4,0,1,1.606826942199217
MET004,2,4,0,2,1.4486784060114679
MET004,2,4,0,3,1.3619458744133011
MET004,2,4,0,4,1.1996229538464704
MET004,2,4,0,5,1.445276144346002
MET004,2,4,0,6,1.2313541461905615
MET004,2,4,0,7,1.2742592815592677
MET004,2,4,0,8,1.3123423726842041
MET004,2,4,0,9,1.3196116840699692
MET004,2,4,1,0,1.6530680172879624
MET004,2,4,1,1,1.6421586376210091
MET004,2,4,1,2,1.6281948582496513
MET004,2,4,1,3,1.377177815881663
MET004,2,4,1,4,1.3226829491242866
MET004,2,4,1,5,1.4307686674380196
MET004,2,4,1,6,1.1354827311624098
MET004,2,4,1,7,1.3095510930750729
MET004,2,4,1,8,1.3488270499508948
MET004,2,4,1,9,1.4316152499393866
MET004,2,4,2,0,1.652254765721731
MET004,2,4,2,1,1.6331546963903485
MET004,2,4,2,2,1.1391657325445217
MET004,2,4,2,3,1.0897674505026544
MET004,2,4,2,4,1.3141204543374576
MET004,2,4,2,5,1.254481363970988
MET004,2,4,2,6,1.1591674746059155
MET004,2,4,2,7,1.1728220981526809
MET004,2,4,2,8,1.3368184849683151
MET004,2,4,2,9,1.322955947162392
MET004,2,4,3,0,1.7939225486327803
MET004,2,4,3,1,1.7486963146401009
MET004,2,4,3,2,1.5699201569583945
MET004,2,4,3,3,1.1255748634739473
MET004,2,4,3,4,0.79986679035971509
MET004,2,4,3,5,0.82268585808586614
MET004,2,4,3,6,0.8014841108859948
MET004,2,4,3,7,1.3144443667629671
MET004,2,4,3,8,1.2371996881299985
MET004,2,4,3,9,1.412758698259547
MET004,2,4,4,0,1.8997711897379488
MET004,2,4,4,1,1.8453781260722231
MET004,2,4,4,2,1.6008078985913152
MET004,2,4,4,3,1.361531363359872
MET004,2,4,4,4,0.95628739584985278
MET004,2,4,4,5,0.82049552800953351
MET004,2,4,4,6,0.87260687139496418
MET004,2,4,4,7,1.1607642867366823
MET004,2,4,4,8,1.3811475772882882
MET004,2,4,4,9,1.4084781967281952
MET004,2,4,5,0,1.7786183462080865
MET004,2,4,5,1,1.749968148531013
MET004,2,4,5,2,1.565691126335504
MET004,2,4,5,3,1.5641302135583579
MET004,2,4,5,4,1.0001946324688569
MET004,2,4,5,5,1.0933222395580211
